agent,seed,n,message,decoded message,score
7,390956,100,FAR EE4F 02072025,BFI M12N 10272025,0
7,390956,100,HBR C78U 11172024,PARTIAL: ,0.0
7,390956,100,PXL IGLB 08022025,PARTIAL: ,0.0
7,390956,100,COP 2IBQ 07102025,PARTIAL: ,0.0
7,390956,100,FID TP0T 10042024,PARTIAL: ,0.0
7,390956,100,GOL 8ZIQ 03152024,PARTIAL: ,0.0
7,390956,100,FFO UYZW 02192025,MRK ZRH0 07182025,0
7,390956,100,LOW HD1L 11182025,PARTIAL: ,0.0
7,390956,100,SFB EIBH 02162024,Otis Otis Otis Carmon,0
7,390956,100,KZ XD7V 12152024,PARTIAL: 0,0
7,390956,100,LEB E218 07052023,PARTIAL: mentors mentors mentors mentors mentors cassettes,0
7,390956,100,BFK POAW 10112023,PARTIAL:  ,0
7,390956,100,HBK 3KAL 04282025,PARTIAL: ,0.0
7,390956,100,KKK IQI0 06232025,PARTIAL: ,0.0
7,390956,100,GVE 2QPF 09262024,SUD AIDR 09142023,0
7,390956,100,AST EKSL 03172023,IPL 1Y4X 06252024,0
7,390956,100,LQK SURD 02202025,PARTIAL: ,0.0
7,390956,100,RDD QS17 05072025,lad savings,0
7,390956,100,TCL 9HYC 02172024,PARTIAL: Otis Otis Otis Otis Otis Otis Otis Carmon,0
7,390956,100,LJN FVK6 02172023,LBF G6JF 07162023,0
7,390956,100,AUS I9RR 10182025,MCI MJ4X 04162023,0
7,390956,100,CTH JFMS 06062024,VQQ D8W3 02092025,0
7,390956,100,SJT ZQFQ 12262023,"0.0000 N, 29.3643 S",0
7,390956,100,ELA HHWX 02252023,PARTIAL: ,0.0
7,390956,100,FFO HB7C 10052024,ATW UMQM 04202025,0
7,390956,100,UKI W957 01072024,BGR BHV4 12242025,0
7,390956,100,IML JRDM 02032024,PARTIAL: ,0.0
7,390956,100,MEO DU2B 06072025,SVE EFUR 03242024,0
7,390956,100,DAG 8P1K 08072025,NOT UWEL 11212025,0
7,390956,100,FAI KKCC 04152023,VPS J59Y 04232025,0
7,390956,100,AZA 5NZM 02202024,APV AB0J 01182025,0
7,390956,100,PKF 36AP 09032025,PARTIAL: ,0.0
7,390956,100,PRO 7RFA 09212024,PARTIAL: ,0.0
7,390956,100,HSV RUHQ 08162023,headaches disseminate,0
7,390956,100,TWF J60T 02172024,DVN TEDM 11182025,0
7,390956,100,SDF TTPZ 01262023,EVV 17CF 06142023,0
7,390956,100,EUE Q0PQ 02212023,PARTIAL: ,0.0
7,390956,100,LNY 1XZL 08122023,LRU HN23 02072025,0
7,390956,100,FOK ECJN 04242024,PJB G6OO 05212023,0
