agent,seed,n,message,decoded message,score
7,314916,100,714 South Keystone Courts ,8060 North Texas Pines ,0
7,314916,100,3445 Macarthur Stravenue ,4277 Great Hills Lane ,0
7,314916,100,2488 Pacific Highway ,PARTIAL: ,0.0
7,314916,100,7275 Moross Causeway ,7756 Thomas Estate ,0
7,314916,100,0834 George Knolls ,mentors mentors mentors mentors vaccination,0
7,314916,100,09 North Milwaukee Camp ,PARTIAL: ,0.0
7,314916,100,3 E Charleston Trail ,03 E College Bayou ,0
7,314916,100,028 West 31st Street Garden ,89 South Arizona Route ,0
7,314916,100,31 Van Ness Court ,PARTIAL: ,0.0
7,314916,100,234 Virginia St. Rapid ,0219 Bullsboro Mall ,0
7,314916,100,02 Park Avenue Ford ,"0.0834 S, 151.7920 S",0
7,314916,100,2983 South Harlem Rue ,3839 Canyon Crest Parkway ,0
7,314916,100,7 North Lake Pleasant Route ,6 Rayford Way ,0
7,314916,100,9067 S Cotton Grove ,PARTIAL:  ,0
7,314916,100,3704 East Park Freeway ,2070 West South Airport Flats ,0
7,314916,100,95 Union Rue ,228 Mariner Turnpike ,0
7,314916,100,92 W Cove ,0122 Tates Creek Centre Plains ,0
7,314916,100,711 Huron River Port ,PARTIAL: ,0.0
7,314916,100,076 North Pine ,PARTIAL: Otis Otis Otis Otis Ketchum,0
7,314916,100,08 24 Mile Passage ,LAX AAAW 08162024,0
7,314916,100,690 W Charleston Blvd. Ridges ,2001 Butterfield Cliff ,0
7,314916,100,2687 West Ashlan Avenue Loaf ,PARTIAL: ,0.0
7,314916,100,57 South El Camino Well ,PARTIAL: @,0
7,314916,100,4 5th Dale ,09 Wadsworth Fords ,0
7,314916,100,8295 East Florence Hills ,5660 North Kedzie Lane ,0
7,314916,100,4 White Ferry ,PARTIAL: @   uzj,0
7,314916,100,4 North 24th Lights ,8 East Commercial Radial ,0
7,314916,100,1520 Tiburon Via ,0475 East Golf Tunnel ,0
7,314916,100,4112 Great Northern Trail ,7141 North 1st Island ,0
7,314916,100,4 Highway Points ,0013 Scranton Mount ,0
7,314916,100,970 North El Camino Annex ,385 St. Mary's Island ,0
7,314916,100,5773 Center Harbor ,1573 North San Fernando Trail ,0
7,314916,100,41 Wintergardens Gateway ,121 Plank Fords ,0
7,314916,100,70 Fort Salonga Mountains ,0053 Gramatan Roads ,0
7,314916,100,855 E Lodge ,623 Red Oak Terrace ,0
7,314916,100,3 Ocean Springs ,2 East Stadium Shores ,0
7,314916,100,17 West 6th Squares ,"0093 Cranbury Road, Ste Walk ",0
7,314916,100,95 South Madison Parks , 3s2f8xgg0,0
7,314916,100,201 N Forest ,Otis Otis Otis Otis Otis Otis Saspamco Montrell Demorio,0
7,314916,100,7 East Hartsdale Green ,15 Frantz Glen ,0
7,314916,100,245 East Alder Island ,085 South Wellwood Fall ,0
7,314916,100,9 East Ramona Radial ,14 West Boynton Beach Unions ,0
7,314916,100,8 Route Inlet ,"0.0000 N, 0.8995 N",0
7,314916,100,603 North Scottsdale Springs ,7225 East Mckellips Expressway ,0
7,314916,100,8863 Airline River ,0 Otis Loop ,0
7,314916,100,8 Brookhurst Square ,PARTIAL: ,0.0
7,314916,100,2 West University Strasse ,PARTIAL: ,0.0
7,314916,100,39 N Pebble Creek Ports ,0032 Verbena Mountain ,0
7,314916,100,0949 Lapalco Heights ,6730 Northwest 41st Haven ,0
7,314916,100,420 East Veterans Centers ,6742 E Indian School Plain ,0
7,314916,100,85 California Bluffs ,mentors mentors mentors mentors mentors mentors mentors righteous Bodycam footage purportedly from Wagner fighters in August passed to CNN by the Ukrainian defense ministry shows mercenaries complaining of a lack of body armor and helmets,0
7,314916,100,5 Kings Boulevard ,16 E Los Angeles Cape ,0
7,314916,100,6 K Corners ,003 East Carmel Beach ,0
7,314916,100,"7 Ming Avenue, Suite Harbors ","0013 N Speer Blvd, Unit Lodge ",0
7,314916,100,3 Highway Valleys ,014 Mission Gorge Shores ,0
7,314916,100,44 State Rte 79 Parkways ,PARTIAL: Otis Otis Otis Otis Otis Ketchum,0
7,314916,100,96 Passaic Isle ,284 S.W. 104 Lane ,0
7,314916,100,25 Third Road ,191 East Ray Mills ,0
7,314916,100,2 Sw 8th Square ,4 Buenaventura Bridge ,0
7,314916,100,7810 E Ports ,PARTIAL: LAX AAAA 01062023,0
7,314916,100,0 Third Spur ,0 Calle Glens ,0
7,314916,100,019 West Mcdermott Isle ,LAX HJK2 06242023,0
7,314916,100,1 North Fm Garden ,@ 11qfq4b,0
7,314916,100,35 South Plaza Center Mills ,0118 NW John Bottom ,0
7,314916,100,271 East 41st Grove ,PARTIAL: ,0.0
7,314916,100,"872 S Carrier Pkwy, Ste Motorway ",PARTIAL: ,0.0
7,314916,100,25 East Pecos Islands ,299 South Rampart Isle ,0
7,314916,100,6040 Brighton Beach Hollow ,0346 West Elm View ,0
7,314916,100,7 Hwy 20 Se. Suite Harbors ,0005 North State Route Shoals ,0
7,314916,100,4863 Cypress Creek Valley ,PARTIAL: ,0.0
7,314916,100,1060 Audelia Harbors ,PARTIAL:  ,0
7,314916,100,594 Madison Camp ,4334 South Saginaw Road Motorway ,0
7,314916,100,48 East Border Trafficway ,021 E. Gibson River ,0
7,314916,100,27 East Shea Fork ,298 Alafaya Woods Rapids ,0
7,314916,100,8 Yorba Linda Key ,PARTIAL:  ,0
7,314916,100,3 S Kempwood Lodge ,PARTIAL: ,0.0
7,314916,100,8 Huntington Forks ,14 South Pacific Wall ,0
7,314916,100,053 W 16th Green ,0167 26 Mile Lakes ,0
7,314916,100,45 W El Norte Bridge ,PARTIAL: ,0.0
7,314916,100,188 Hansen Fort ,PARTIAL: @,0
7,314916,100,"05 Louetta Rd, Ste Rapids ",11 W First Ranch ,0
7,314916,100,57 East Main Loop ,0021 10 Mile Alley ,0
7,314916,100,3 Avenue Boulevard ,     0t 96,0
7,314916,100,9 Culver Extension ,PARTIAL: @    cg,0
7,314916,100,0 Yorktown Shopping Plaza ,0 West 95th Via ,0
7,314916,100,92 East Santa Ana Prairie ,44 Treaschwig Underpass ,0
7,314916,100,803 Highland Center ,PARTIAL: ,0.0
7,314916,100,4404 E Piedmont Ridges ,PARTIAL: ,0.0
7,314916,100,28 010 Winfield Parkways ,069 Huntington Square Shoals ,0
7,314916,100,265 North Oracle Harbors ,58 City Island Junction ,0
7,314916,100,4 South 900 Field ,008 Corporate Summit ,0
7,314916,100,83 Main Brook ,0302 Logan Avenue Manor ,0
7,314916,100,93 Madison Stream ,PARTIAL: ,0.0
7,314916,100,55 - 34th Avenue Boulevard ,PARTIAL:  ,0
7,314916,100,83 Willow Creek Branch ,058 W Belmont Shore ,0
7,314916,100,40 Hamilton Boulevard ,35 William D Tate Parks ,0
7,314916,100,9685 Corporate Park Neck ,PARTIAL:  ,0
7,314916,100,91 Mentor Overpass ,195 Antonia Station ,0
7,314916,100,21 Pine Grove Meadows ,305 Grants Pass Garden ,0
7,314916,100,4682 East Washington Shore ,1353 S Military Underpass ,0
7,314916,100,551 Sthy Pike ,1911 Center Ridge Fall ,0
7,314916,100,646 W Channelisland Landing ,"524 N Road 68, Suite Trail ",0
7,314916,100,73 Public Lakes ,PARTIAL: ,0.0
7,314916,100,40 Rosedale Groves ,221 Williams Meadows ,0
7,314916,100,3 W Rusk Corner ,0013 Lakewood Ridge ,0
7,314916,100,2 Pequot Mall ,003 Ryan Ramp ,0
7,314916,100,563 North Federal Crescent ,3427 Mcdaniel Springs ,0
7,314916,100,"8 Northwest Fwy, Reserve Circle ",12 W Foothill Bend ,0
7,314916,100,10 West Skaughter Mills ,0013 Hohman Loaf ,0
7,314916,100,472 Genesee Crescent ,2827 Lake Worth Knolls ,0
7,314916,100,54 N Keowee Locks ,0246 W Happy Valley Mews ,0
7,314916,100,446 West 6th Pines ,3172 West Milwaukee Ferry ,0
7,314916,100,721 E. Hillsdale Plaza ,4911 Sherwood Forest Walk ,0
7,314916,100,51 N Centre City Glen ,0131 North 59th Coves ,0
7,314916,100,56 West Grand Knolls ,078 Tegler Brooks ,0
7,314916,100,1907 Fieldcrest Tunnel ,4405 Bird Beach ,0
7,314916,100,549 New Macland Rd Suite Garden ,PARTIAL: ,0.0
7,314916,100,"165 W 95th St, Unit Beach ",065 Falls Grove ,0
7,314916,100,8174 Merrick Overpass ,5589 East Elliot Manors ,0
7,314916,100,5445 Constitution Points ,"PARTIAL: 0.0000 N, 0.0002 E",0
7,314916,100,396 West Jefferson Drives ,4172 Buhre Walk ,0
7,314916,100,645 W Indian School Rd Valleys ,3114 Eighth Rapids ,0
7,314916,100,681 Sw 5th Drives ,PARTIAL: ,0.0
7,314916,100,47 Joyce Forge ,PARTIAL: ,0.0
7,314916,100,297 Hanover Lakes ,PARTIAL: Otis Brandsville Nyles Malee Bullshoals Mariaelena Collison,0
7,314916,100,8 N Central Crossing ,16 East Pinnacle Peak Harbors ,0
7,314916,100,476 Town Center Passage ,PARTIAL: ,0.0
7,314916,100,282 Butterfield Well ,0217 New York Ridge ,0
7,314916,100,1 Wade Green Road Unions ,0000 Plainfield Flat ,0
7,314916,100,6 Orinoco Summit ,0008 West University Ramp ,0
7,314916,100,901 West Park Grove ,2168 W 15th Plains ,0
7,314916,100,5187 Northern Union ,7602 Medina Expressway ,0
7,314916,100,928 Northland Bottom ,PARTIAL: ,0.0
7,314916,100,829 and Garden Brooks ,7979 South Archer Oval ,0
7,314916,100,2 Collins Hill Neck ,09 Irving Pass ,0
7,314916,100,77 Calumet Camp ,0115 Hillside Forest ,0
7,314916,100,2355 South El Camino Hills ,0444 W Austin Well ,0
7,314916,100,13 Sunrise Island ,16 Lake Shore Shore ,0
7,314916,100,93 Orinoco Glen ,218 Memorial Roads ,0
7,314916,100,65 Cobb Pkwy Flat ,0157 Se Division Court ,0
7,314916,100,173 Alondra Skyway ,0031 East Dundee Landing ,0
7,314916,100,1 East Higgins Falls ,PARTIAL: ,0.0
7,314916,100,259 West Van Buren Green ,0061 Keystone Crossing Mount ,0
7,314916,100,"5 Louetta Rd, Ste Islands ",07 Lakeway Highway ,0
7,314916,100,88 South Division Trace ,PARTIAL: ,0.0
7,314916,100,8377 East Railroad Inlet ,PARTIAL:  ,0
7,314916,100,46 Palma Fork ,68 W. Burnside Row ,0
7,314916,100,6 North Arlington Crescent ,0014 Towngate Extension ,0
7,314916,100,38 47th Street Shores ,185 Lbj Spring ,0
7,314916,100,4618 West Portal Ville ,8218 State Hwy Keys ,0
7,314916,100,83 East Grand Rapid ,105 Grand Central Knolls ,0
7,314916,100,"8404 California Avenue, Creek ",Otis Otis Otis Lohman Kellan Bart Raye,0
7,314916,100,3951 E 400 Arcade ,PARTIAL: ,0.0
7,314916,100,86 Evans Spring ,"34 Pillsbury Rd, Ste Forest ",0
7,314916,100,"9816 US Route 1 North, Bldg Lodge ",Otis Otis Otis Otis Otis Otis Loxahatchee,0
7,314916,100,70 State Lock ,139 I-40 Key ,0
7,314916,100,7 E Riverside Highway ,0002 Ashland Canyon ,0
7,314916,100,3052 Pacific Views ,5183 Ogden Shoals ,0
7,314916,100,736 West Magnolia Square ,1981 Summit Plaza Rapid ,0
7,314916,100,5665 E. Bruton Bottom ,PARTIAL: ,0.0
7,314916,100,2607 Cypress Creek Knoll ,2992 Great Neck Mews ,0
7,314916,100,7 East Main Bend ,@   t9x,0
7,314916,100,4873 N Indiana Brooks ,893 Fairport 9 Mile Point Courts ,0
7,314916,100,6 West Bagley Villages ,011 Lake Knoll ,0
7,314916,100,3 Harry Hines Hollow ,0014 Perkins Glens ,0
7,314916,100,"9916 Middlebranch Avenue, Dam ",PARTIAL:  ,0
7,314916,100,90 Merritt Lock ,"26 Ne Park Lane, Ste Mills ",0
7,314916,100,2094 Nostrand Crossroad ,1370 East Prosperity Highway ,0
7,314916,100,656 Mount Pleasant Throughway ,4463 Eighth Gardens ,0
7,314916,100,79 Riverside Pike ,PARTIAL: @,0
7,314916,100,908 Columbus Hollow ,@1,0
7,314916,100,4 Wilcrest Haven ,016 S Cesar E Chavez Island ,0
7,314916,100,3 Far Hills Junction ,016 Plandome Haven ,0
7,314916,100,8 Sw Washington Extensions ,04 Spencer Oval ,0
7,314916,100,82 Hackensack Expressway ,0182 Morris Valley ,0
7,314916,100,929 N Greenfield Via ,"3642 Barrett Pkwy NW, Ste Street ",0
7,314916,100,1541 North Palm Rest ,485 North Travis Plaza ,0
7,314916,100,89 Lake Ave Spring ,0295 NW Couch Groves ,0
7,314916,100,33 Alpine Run ,PARTIAL: @ 0,0
7,314916,100,21 Bayside Lakes Blvd Glen ,297 East 22nd Harbor ,0
7,314916,100,031 South Broad Ford ,PARTIAL: @,0
7,314916,100,9827 Davison Turnpike ,PARTIAL:  ,0
7,314916,100,565 Flatbush Drives ,4208 South Pulaski Plain ,0
7,314916,100,538 Orchard Causeway ,3656 Royal Lakes ,0
7,314916,100,4804 North Lake Pleasant Alley ,8112 West Colorado Estates ,0
7,314916,100,77 Linden Parks ,094 S. Federal Wall ,0
7,314916,100,1 West Cermak Rest ,mentors mentors mentors vaccination,0
7,314916,100,"967 West Washington Street, Room Valley ",6269 N Santa Cruz Field ,0
7,314916,100,5607 Cleveland Ridges ,6555 Mayberry Valleys ,0
7,314916,100,58 South Forge ,0087 North Fullerton Ramp ,0
7,314916,100,4308 Preston Islands ,0674 Glades Estate ,0
7,314916,100,8 Riverstone Pkwy Shores ,mentors mentors job,0
7,314916,100,09 Brown Groves ,PARTIAL: 0 Dixie Cove ,0
7,314916,100,77 East Golf Trace ,127 15609 Spague Row ,0
7,314916,100,880 Westheimer Fields ,@ 2,0
7,314916,100,2 Woodward Center ,014 North Sheridan River ,0
7,314916,100,906 East First Estate ,PARTIAL: ,0.0
7,314916,100,74 Star Route Park ,PARTIAL: ,0.0
7,314916,100,8713 Southwest Sherwood Coves ,PARTIAL:  ,0
7,314916,100,9 Bloomington Streets ,"0003 17th Street, Floor Landing ",0
7,314916,100,63 W Southlake Heights ,0194 East Tanque Verde Plains ,0
7,314916,100,482 East Crossroad ,PARTIAL: ,0.0
7,314916,100,324 16th Ave Centers ,2835 N LA Salle Fall ,0
7,314916,100,583 Coney Island Glens ,PARTIAL:  ,0
7,314916,100,2 Main Cove ,"3.7448 N, 70.5072 W",0
7,314916,100,39 Paramount Forges ,0181 North Tarrant Gateway ,0
7,314916,100,701 Youree Underpass ,2859 West Camp Wisdom Way ,0
7,314916,100,6710 Geer Spring ,3877 Corporate Park Course ,0
7,314916,100,031 Bardstown Well ,225 W 121st Bypass ,0
7,314916,100,2 North Seventh Mill ,16 Fir Key ,0
7,314916,100,5 Mclean Walk ,0016 State Road 26 Highway ,0
7,314916,100,03 Lincoln River ,"4.5700 E, 95.1168 E",0
7,314916,100,4 W Golf Road Gateway ,0005 Alternate Ferry ,0
7,314916,100,0540 West Cactus Trace ,6766 W Hwy Manors ,0
7,314916,100,37 North Genesee Field ,210 Knightsbridge Creek ,0
7,314916,100,2 S.E. Overpass ,6 East Santa Ana Isle ,0
7,314916,100,7893 #b Pacific Coast Place ,PARTIAL: ,0.0
7,314916,100,8197 North Higley Cliffs ,PARTIAL: @,0
7,314916,100,3905 South Broadway Forest ,  8,0
7,314916,100,62 184th Street Grove ,PARTIAL: ,0.0
7,314916,100,399 Sunrise Avenue ,0780 Stevens Creek Wells ,0
7,314916,100,7 University Way Ramp ,  0qti9,0
7,314916,100,3 Chatsworth Gardens ,"16 W 11th Ave, Bayou ",0
7,314916,100,7544 New Jersey Hwy Lane ,1821 East First Trailer ,0
7,314916,100,2 Stelton Forest ,12 Bissonnet Skyway ,0
7,314916,100,7486 West Mount Pleasant Trace ,6317 Durant Freeway ,0
7,314916,100,2146 State Well ,"PARTIAL: 0.0000 N, 0.0002 N",0
7,314916,100,736 Motor Lock ,8012 South El Camino Row ,0
7,314916,100,783 E. 57th Dam ,@  1me,0
7,314916,100,7 Trosper Road Place ,14 South Franklin Estates ,0
7,314916,100,0883 Bay Rest ,5122 West Broadway Wells ,0
7,314916,100,"65 W Craig Road, Ste Knoll ",027 West Jefferson Cliffs ,0
7,314916,100,1 Main Street ,1 Manor Radial ,0
7,314916,100,2 Glenville Run ,MFD OUZK 02072023,0
7,314916,100,829 West Main Creek ,PARTIAL: ,0.0
7,314916,100,6036 West Arkansas Forge ,1593 West Slaughter Plains ,0
7,314916,100,0681 North Dixie Keys ,PARTIAL: ,0.0
7,314916,100,2432 Sw 56th Loop ,6205 Junction Villages ,0
7,314916,100,0 Mendocino Shoal ,000 South 900 Coves ,0
7,314916,100,9899 NW Circle Bypass ,mentors mentors mentors mentors mentors mentors mentors marvelous,0
7,314916,100,959 U.S. Hwy 19 Glen ,0705 Clays Mill Ville ,0
7,314916,100,5 State Route Cliff ,PARTIAL: ,0.0
7,314916,100,04 Corporate Park Terrace ,09 Bridgeport Way W. Ste. Bluffs ,0
7,314916,100,7 East F Commons ,8 East Los Angeles Causeway ,0
7,314916,100,25 South Park Victoria Throughway ,0162 South Atlantic Via ,0
7,314916,100,03 Spencerport Strasse ,0010 Market St Expressway ,0
7,314916,100,7 Forest Hill Streets ,13 Cornwall Ridges ,0
7,314916,100,2218 Valley View Branch ,6103 North Dunton Club ,0
7,314916,100,07 Forest Estates ,PARTIAL: ,0.0
7,314916,100,9035 West Combs Drives ,PARTIAL:  ,0
7,314916,100,8980 N Dysart Oval ,PARTIAL:  ,0
7,314916,100,8 North Lamar Mews ,001 Suwanee Dam Village ,0
7,314916,100,6 West Magnolia Crest ,mentors mentors superiority,0
7,314916,100,5 5th Causeway ,"001 Mission Street, Floor Court ",0
7,314916,100,9371 Preston Point ,mentors mentors mentors mentors mentors mentors mentors earthquakes,0
7,314916,100,4141 North Walnut Landing ,389 Ogden Bayou ,0
7,314916,100,1 East State Villages ,0 Atlantic Squares ,0
7,314916,100,0685 South Halsted Lodge ,5512 East Highway Passage ,0
7,314916,100,3234 S. Pine Island Turnpike ,5450 East Whittier Unions ,0
7,314916,100,1152 South Avenue Street ,7144 Ella Motorway ,0
