agent,seed,n,message,decoded message,score
7,290945,70,changer kudos elite discriminatory vanity,Oleh the commander of a unit flying reconnaissance drones demise documents investments varieties,0
7,290945,70,massive broken b pussycat equipment,rail undoubtedly lines obligations It will remain sovereign and independent,0
7,290945,70,attaching mike tendency upheld wipe,PARTIAL: ,0.0
7,290945,70,horns,horns,1
7,290945,70,entitlements scented bilingual graves spectacle,PARTIAL: ,0.0
7,290945,70,withdrawals learns extravaganza rms showdown,PARTIAL: ,0.0
7,290945,70,billed proposing apostles,PARTIAL: ,0.0
7,290945,70,stock,stock,1
7,290945,70,fortunes,fortunes,1
7,290945,70,fishers proving,es sunscreen,0
7,290945,70,opponent language,banged firm,0
7,290945,70,hampers arcade strengthening,stimulates angelica guru,0
7,290945,70,hollow pertains chameleon legislation summers,PARTIAL: ,0.0
7,290945,70,offers panhandle conversely,PARTIAL: ,0.0
7,290945,70,soy waterfowl losers burned preferably,motivating student damage dining and support our work support our work,0
7,290945,70,walnut flood asked gains,PARTIAL: ,0.0
7,290945,70,phrases solid yields congregations usability humidity,PARTIAL: ,0.0
7,290945,70,orthopedics resource embark responsiveness climates starred,PARTIAL: ,0.0
7,290945,70,d structures commissioned,propagate biennial segregated,0
7,290945,70,pursuant venous initialized,But what really is that? One side must get the other to change its mind consult metal,0
7,290945,70,vortex,vortex,1
7,290945,70,doorstep di affected nucleic mobilize,PARTIAL: ,0.0
7,290945,70,glacier republicans lesions belongings costumes germs,tourists probability notice wet constraint arm,0
7,290945,70,remembers mint comprehension accordion unbiased,PARTIAL: ,0.0
7,290945,70,advocacy,PARTIAL: ,0.0
7,290945,70,chapters mailers archive beautifully schema dwelling,picturesque delinquency shortage casual workshop Shes met many times with Putin during his more than two decades in power and is the author of Putins World,0
7,290945,70,reverence catchment estimation exceed,PARTIAL: ,0.0
7,290945,70,narrow dressing forester anxious diplomacy,PARTIAL: ,0.0
7,290945,70,buccaneers invertebrates toner pond unregistered trilogy,PARTIAL: ,0.0
7,290945,70,analyses approximations superman pinball worksheet piston,PARTIAL: ,0.0
7,290945,70,skier grabber stay,PARTIAL: ,0.0
7,290945,70,richness employment checklists weld fisherman,PARTIAL: ,0.0
7,290945,70,sugar overweight merry organics,code head mattresses verve,0
7,290945,70,conflict violating,toilet Gathering national leaders company chiefs and development experts Tuesdays conference is intended to draw lessons from the failures of previous postwar reconstructions,0
7,290945,70,lakeside unfolding photographers looked asterisk,PARTIAL: ,0.0
7,290945,70,accelerating logout storm paperback reductase,PARTIAL: ,0.0
7,290945,70,insecticides paranormal grit ben tolls,PARTIAL: ,0.0
7,290945,70,environmental,steamed,0
