agent,seed,n,message,decoded message,score
7,9682,70,714 South Keystone Courts ,7016 Venice Meadow ,0
7,9682,70,3445 Macarthur Stravenue ,7297 W Powell Circles ,0
7,9682,70,2488 Pacific Highway ,6424 South Massillon Fall ,0
7,9682,70,7275 Moross Causeway ,4670 East Colorado Square ,0
7,9682,70,0834 George Knolls ,1709 North Shadeland Freeway ,0
7,9682,70,09 North Milwaukee Camp ,0005 West Broadway Bypass ,0
7,9682,70,3 E Charleston Trail ,"002 Ethel Road, Suite Run ",0
7,9682,70,028 West 31st Street Garden ,91 Pine Tunnel ,0
7,9682,70,31 Van Ness Court ,0117 North Calumet Path ,0
7,9682,70,234 Virginia St. Rapid ,33 Bollinger Canyon Trail ,0
7,9682,70,02 Park Avenue Ford ,8 Glen Cove Stream ,0
7,9682,70,2983 South Harlem Rue ,6039 Santa Cruz Branch ,0
7,9682,70,7 North Lake Pleasant Route ,16 Alternate Meadows ,0
7,9682,70,9067 S Cotton Grove ,PARTIAL:  ,0
7,9682,70,3704 East Park Freeway ,1241 W Lane Crossroad ,0
7,9682,70,95 Union Rue ,198 Fifth Avenue Locks ,0
7,9682,70,92 W Cove ,292 S Rt Mount ,0
7,9682,70,711 Huron River Port ,5768 Chicago Courts ,0
7,9682,70,076 North Pine ,0295 West Eight Mile Prairie ,0
7,9682,70,08 24 Mile Passage ,14 E. Horatio Avenue Rapids ,0
7,9682,70,690 W Charleston Blvd. Ridges ,335 S Branch ,0
7,9682,70,2687 West Ashlan Avenue Loaf ,4373 Terrace View ,0
7,9682,70,57 South El Camino Well ,282 West 56th Ford ,0
7,9682,70,4 5th Dale ,0009 Mclean Throughway ,0
7,9682,70,8295 East Florence Hills ,1144 North Michigan Bluff ,0
7,9682,70,4 White Ferry ,3 Holiday Manor Trail ,0
7,9682,70,4 North 24th Lights ,0006 Barranca Creek ,0
7,9682,70,1520 Tiburon Via ,0425 East Dynamite Motorway ,0
7,9682,70,4112 Great Northern Trail ,6715 Northwest Canyon ,0
7,9682,70,4 Highway Points ,0016 Rockaway Expressway ,0
7,9682,70,970 North El Camino Annex ,1238 Foothills Coves ,0
7,9682,70,5773 Center Harbor ,4249 Water Road-P.o. Box Mews ,0
7,9682,70,41 Wintergardens Gateway ,0169 West Desert Inn Square ,0
7,9682,70,70 Fort Salonga Mountains ,0168 Northfield Land ,0
7,9682,70,855 E Lodge ,8196 Walnut Motorway ,0
7,9682,70,3 Ocean Springs ,008 Gramatan Dale ,0
7,9682,70,17 West 6th Squares ,0279 New Lagrange Dam ,0
7,9682,70,95 South Madison Parks ,0271 East Chestnut Forge ,0
7,9682,70,201 N Forest ,301 Lima Landing ,0
7,9682,70,7 East Hartsdale Green ,"03 Flakes Mill Rd, Ste Ramp ",0
7,9682,70,245 East Alder Island ,0278 East Bristol Islands ,0
7,9682,70,9 East Ramona Radial ,0008 Western Meadow ,0
7,9682,70,8 Route Inlet ,09 Henry Rue ,0
7,9682,70,603 North Scottsdale Springs ,5415 South Nappanee Tunnel ,0
7,9682,70,8863 Airline River ,PARTIAL:  ,0
7,9682,70,8 Brookhurst Square ,14 North College Roads ,0
