agent,seed,n,message,decoded message,score
7,712259,80,@66liquidatorsmyrabalanus40,PARTIAL: @97u74yb1 qe0,0
7,712259,80,@litres822backhooker4,PARTIAL: @,0.045454545454545456
7,712259,80,@5forehallcotyledonal17sumerology8wheelwright,PARTIAL: @7g8bgqnr85dj,0
7,712259,80,@9swinehulltetanilla61nippily0,PARTIAL: @,0.03225806451612903
7,712259,80,@preconsultationverdurousness7micrometeor38anticritic12,PARTIAL: @,0.017857142857142856
7,712259,80,@stanchionmonocarbonate9arresteezoozoo98,PARTIAL: @,0.024390243902439025
7,712259,80,@scragglyselly94,PARTIAL: @,0.058823529411764705
7,712259,80,@1sarcolite684endogenetic8,PARTIAL: @95y779v2jmvw,0
7,712259,80,@uninfectablemammas5lipper5771,PARTIAL: @,0.03225806451612903
7,712259,80,@256kritrimaspokesmanshipaeriesapproximating5,PARTIAL: @975fd2qbwg05,0
7,712259,80,@choleinic9roadworthiness1metarhyolitetocororo93,PARTIAL: @,0.02040816326530612
7,712259,80,@unespousednagginslidingness08961,PARTIAL: @,0.029411764705882353
7,712259,80,@misspelling6percur09poltrooneryfootprints1,PARTIAL: @,0.022727272727272728
7,712259,80,@overpositivecommend81425,PARTIAL: @,0.038461538461538464
7,712259,80,@4leprosarium65snook,PARTIAL: @7vz7h5clbb0o,0
7,712259,80,@8iridial4prorebel,PARTIAL: @9f8to3viep09,0
7,712259,80,@99purpuriferous5herdship,PARTIAL: @8zx64ipkp4xi,0
7,712259,80,@lycoperdales23gentianales53baggager,PARTIAL: @gy9  q9tmzpf,0
7,712259,80,@72heliozoa0cuckoldedichthyolatry1,PARTIAL: @869c5skkuf2p,0
7,712259,80,@ponderingdissertationist7540,PARTIAL: @v9t8z9ju15ys,0
7,712259,80,@6bilirubinicmethodical0,PARTIAL: @05rpqtfuxhc9,0
7,712259,80,@9neurarthropathygnatty108complimentariness3,PARTIAL: @3 ie0qknf5tr,0
7,712259,80,@0unravelssclerodermitis47,PARTIAL: @4f. .vm.h9ms,0
7,712259,80,@02influxable1hyaenodontoidflashflood4,PARTIAL: @380g4hpwtfuw,0
7,712259,80,@78retrospectsomphacine5prognosticable6,PARTIAL: @ vz0ep5q95nu,0
7,712259,80,@015stokehole9assistanted,PARTIAL: @8tltuftgioi4,0
7,712259,80,@anisocercal3174adiathermancy,PARTIAL: @,0.03333333333333333
7,712259,80,@payoffs68141gastroalbuminorrhea,PARTIAL: @,0.030303030303030304
7,712259,80,@04knoppedunobtainableness6sulphoterephthalicoutstay,PARTIAL: @0h88b8qpcjgc,0
7,712259,80,@6unheavy3elenchical0prickerplage,PARTIAL: @5po0xoubckee,0
7,712259,80,@4siculabenzoatedbanago3,PARTIAL: @5xtsjbamhd3x,0
7,712259,80,@8solemn7vainest,PARTIAL: @6g7g08pjzxdb,0
7,712259,80,@03aerodromerhapsodizesdactylosymphysisinitive,PARTIAL: @6suw71kme v0,0
7,712259,80,@kromogram19corticoid729,PARTIAL: @,0.04
7,712259,80,@spearingtornadoesque03958vulpic,PARTIAL: @,0.030303030303030304
7,712259,80,@9abstrictionunroyalnessshells6boomy,PARTIAL: @5j4cunlmpyb6,0
7,712259,80,@0aminoquinolineacromiodeltoid074,PARTIAL: @9nek90dx884l,0
7,712259,80,@81manganophyllite0tineine9disgospel8,PARTIAL: @3bfy823ivdh.,0
7,712259,80,@incompletionantenave996sewellel7,PARTIAL: @,0.029411764705882353
7,712259,80,@7miniaturizingpickery4154,PARTIAL: @5hx9zkuds0rw,0
7,712259,80,@0buddler05pyramiding,PARTIAL: @5vmviapdx1ju,0
7,712259,80,@6hypotoxic5constrain,PARTIAL: @5kwyxuf128y2,0
7,712259,80,@02chacate09routinization7,PARTIAL: @55g8ad.aa0t4,0
7,712259,80,@retaxation1oxynticforeshot70,PARTIAL: @,0.03333333333333333
7,712259,80,@brattishureterostenosisnativist4831,PARTIAL: @,0.02702702702702703
7,712259,80,@anaglyph074discoach,PARTIAL: @,0.047619047619047616
7,712259,80,@86leucoencephalitisdappledanthracitious8loriot,PARTIAL: @2mhk5g6q0o8y,0
7,712259,80,@bassara26evertebral0spearheads,PARTIAL: @,0.03125
7,712259,80,@50butlerismintercommunicativeunadulteratedly1pirates51,PARTIAL: @   bpsrkgzxq,0
7,712259,80,@5phyllopodesalpingostomy3094,PARTIAL: @43ii86n55tas,0
7,712259,80,@35newfangledismelectorally,PARTIAL: @08.160hqycng,0
7,712259,80,@livelongs211investitivepitocin9,PARTIAL: @,0.030303030303030304
7,712259,80,@6452beliesdermopteran3petalon,PARTIAL: @11rom6uirpvj,0
7,712259,80,@tonitechadian2968,PARTIAL: @,0.05263157894736842
7,712259,80,@8paleolatry0glossosteresis066,PARTIAL: @8wtdxamd9wx.,0
7,712259,80,@cabo112nuphar4zonar1asymbolic,PARTIAL: @,0.03225806451612903
7,712259,80,@28armadilloinvaginate5,PARTIAL: @53jdva5544li,0
7,712259,80,@0trintle7709nonreimbursement,PARTIAL: @7w3suia5e9d9,0
7,712259,80,@7covenants83orchestrated1,PARTIAL: @4ngcfyl75k8l,0
7,712259,80,@rhizophilous0hospitality4bletherationthereuntil6,PARTIAL: @,0.02
7,712259,80,@84extensively40guaza1,PARTIAL: @0yx.l zgz15.,0
7,712259,80,@3828corbeil9garmentbeduin,PARTIAL: @5uo2oonyv30z,0
7,712259,80,@2slaumcrepine11,PARTIAL: @5o.bk83xup9w,0
7,712259,80,@sequencingcoindicant767scampsman3retroaction,PARTIAL: @,0.021739130434782608
7,712259,80,@70porphyrian06woundeddisserve5,PARTIAL: @1u02692onz2u,0
