agent,seed,n,message,decoded message,score
7,443404,100,"5.9120 N, 56.5964 W","28.6501 N, 33.3837 E",0
7,443404,100,"24.2716 N, 87.5926 W","20.7061 W, 2.6974 W",0
7,443404,100,"71.4842 S, 133.4412 E",Otis Otis Otis Otis Ketchum Macie Cheraw Kaytlyn Quoc,0
7,443404,100,"46.4727 S, 80.8413 W","11.2927 S, 9.9548 N",0
7,443404,100,"87.3655 S, 159.9778 W",PARTIAL: ,0.0
7,443404,100,"70.6197 N, 159.8696 W",PARTIAL: @,0
7,443404,100,"21.6099 S, 57.3184 W","72.6448 N, 171.8435 E",0
7,443404,100,"9.9797 N, 133.7623 W","59.2640 S, 79.9976 S",0
7,443404,100,"22.9741 S, 70.6853 E","24.2772 N, 134.0844 E",0
7,443404,100,"89.1899 N, 47.1356 W",PARTIAL: mentors deepen,0
7,443404,100,"57.9301 N, 55.4422 W","27.8624 N, 119.8653 N",0
7,443404,100,"0.0693 S, 18.3906 W","0.3195 E, 68.6110 W",0
7,443404,100,"11.8931 N, 44.5204 W",PARTIAL: ,0.0
7,443404,100,"25.0020 N, 45.9454 W","50.8567 S, 16.8309 W",0
7,443404,100,"44.6694 S, 165.6052 E","33.7226 N, 17.5139 S",0
7,443404,100,"48.4234 N, 14.8637 W","27.9940 N, 82.3711 N",0
7,443404,100,"28.5017 S, 170.9205 E","43.6334 N, 107.1409 N",0
7,443404,100,"12.9517 N, 177.5733 E",PARTIAL: ,0.0
7,443404,100,"14.4406 S, 73.2335 E","38.8639 W, 28.8795 E",0
7,443404,100,"43.9690 N, 122.1801 E","17.4536 E, 178.3761 E",0
7,443404,100,"62.1246 S, 170.7516 E","68.0065 W, 94.4467 W",0
7,443404,100,"49.2163 S, 92.8230 E","12.7537 W, 96.0581 N",0
7,443404,100,"25.1063 N, 98.2646 E","18.3544 N, 26.1072 E",0
7,443404,100,"31.1859 S, 125.2259 E",LAX AAAA 01232023,0
7,443404,100,"9.3943 S, 132.0708 W","21.8512 N, 153.2994 E",0
7,443404,100,"19.6628 N, 131.6962 W","9.3578 W, 167.0006 N",0
7,443404,100,"56.2482 N, 23.8074 E","74.0008 E, 115.0276 W",0
7,443404,100,"40.3589 S, 169.1577 E","15.5895 N, 97.7126 N",0
7,443404,100,"9.5092 S, 21.8627 E","65.4121 W, 119.9275 N",0
7,443404,100,"59.1177 N, 133.9546 E","67.8947 E, 44.4944 E",0
7,443404,100,"51.4862 N, 116.9757 W","76.8955 W, 52.9330 N",0
7,443404,100,"74.0864 S, 91.8809 W","40.4385 N, 54.0566 S",0
7,443404,100,"18.6506 N, 0.8499 E","41.6996 S, 73.7627 N",0
7,443404,100,"50.7696 S, 43.5142 E",@     i,0
7,443404,100,"53.8786 S, 147.3777 W","73.1657 N, 155.5491 S",0
7,443404,100,"60.2990 N, 6.3117 E",PARTIAL: ,0.0
7,443404,100,"68.3087 S, 92.7727 W","24.5985 S, 21.6459 S",0
7,443404,100,"52.5241 N, 177.2980 E",@7,0
7,443404,100,"51.1066 N, 91.8962 W","32.0720 E, 176.2913 W",0
7,443404,100,"38.3309 N, 66.0357 W","41.4282 S, 43.2962 W",0
7,443404,100,"4.7632 N, 1.2159 E","1.5766 S, 6.5437 W",0
7,443404,100,"85.8409 N, 110.5299 E",PARTIAL: ,0.0
7,443404,100,"8.1679 N, 86.4936 E",PARTIAL: ,0.0
7,443404,100,"78.0610 S, 62.1796 W",mentors mentors mentors GAZETTE If Putin starts to feel as if he is losing the upper hand in the war or losing face at home are people right to worry how he might react?,0
7,443404,100,"71.5675 S, 97.3871 E","27.5813 N, 43.4835 W",0
7,443404,100,"84.7471 S, 56.4458 E",PARTIAL: 0 Otis Commons ,0
7,443404,100,"52.4938 N, 167.3412 E",PARTIAL: ,0.0
7,443404,100,"39.7088 S, 12.4817 E","73.2495 E, 68.0248 N",0
7,443404,100,"7.5370 S, 172.0552 W","51.8790 S, 135.5142 N",0
7,443404,100,"37.1234 S, 125.6430 W","58.9585 W, 169.4762 E",0
7,443404,100,"13.9553 N, 89.2004 W",PARTIAL: ,0.0
7,443404,100,"84.9750 N, 96.6333 W",PARTIAL: ,0.0
7,443404,100,"83.2709 S, 62.3922 W",PARTIAL: ,0.0
7,443404,100,"3.0878 S, 150.1628 E","2.4290 N, 118.8501 E",0
