agent,seed,n,message,decoded message,score
7,639282,80,714 South Keystone Courts ,5347 Gage Pass ,0
7,639282,80,3445 Macarthur Stravenue ,6728 Macarthur River ,0
7,639282,80,2488 Pacific Highway ,"5871 Wilson Avenue, Walk ",0
7,639282,80,7275 Moross Causeway ,897 Lincoln Highway Fords ,0
7,639282,80,0834 George Knolls ,2866 North Farnsworth Spur ,0
7,639282,80,09 North Milwaukee Camp ,17 Southeast Valley Circles ,0
7,639282,80,3 E Charleston Trail ,013 E Lake Sammamish Union ,0
7,639282,80,028 West 31st Street Garden ,0294 E. Sepulveda Way ,0
7,639282,80,31 Van Ness Court ,31 North 21st Skyway ,0
7,639282,80,234 Virginia St. Rapid ,55 South Arizona Lock ,0
7,639282,80,02 Park Avenue Ford ,004 Palmer Commons ,0
7,639282,80,2983 South Harlem Rue ,1269 North US Highway Lock ,0
7,639282,80,7 North Lake Pleasant Route ,006 West Golf Crossroad ,0
7,639282,80,9067 S Cotton Grove ,PARTIAL:  ,0
7,639282,80,3704 East Park Freeway ,7669 Hwy 97 S Circle ,0
7,639282,80,95 Union Rue ,0080 West Fifth Path ,0
7,639282,80,92 W Cove ,0057 Aliso Creek Forges ,0
7,639282,80,711 Huron River Port ,637 Bridgeport Way W. Ste. Crossroad ,0
7,639282,80,076 North Pine ,"130 Wilson Avenue, Island ",0
7,639282,80,08 24 Mile Passage ,12 Johnson Ferry Lodge ,0
7,639282,80,690 W Charleston Blvd. Ridges ,1813 E Broad Extension ,0
7,639282,80,2687 West Ashlan Avenue Loaf ,0714 Lone Tree Fort ,0
7,639282,80,57 South El Camino Well ,073 S Mo Pac Points ,0
7,639282,80,4 5th Dale ,0015 W Market St Ste Alley ,0
7,639282,80,8295 East Florence Hills ,4063 Noroton Viaduct ,0
7,639282,80,4 White Ferry ,0011 Lake Worth Canyon ,0
7,639282,80,4 North 24th Lights ,16 Great Neck Cove ,0
7,639282,80,1520 Tiburon Via ,0558 E. Palmetto Park Port ,0
7,639282,80,4112 Great Northern Trail ,4821 West Paradise Harbor ,0
7,639282,80,4 Highway Points ,7 West Loop Road ,0
7,639282,80,970 North El Camino Annex ,0970 Corporate Park Greens ,0
7,639282,80,5773 Center Harbor ,727 East Colonial Ridge ,0
7,639282,80,41 Wintergardens Gateway ,292 8th Expressway ,0
7,639282,80,70 Fort Salonga Mountains ,163 South High Heights ,0
7,639282,80,855 E Lodge ,"8308 Broadway, Suite Estates ",0
7,639282,80,3 Ocean Springs ,009 Pitkin Grove ,0
7,639282,80,17 West 6th Squares ,240 E 400 Bend ,0
7,639282,80,95 South Madison Parks ,0085 W Highway Lodge ,0
7,639282,80,201 N Forest ,151 Ne Highways Fall ,0
7,639282,80,7 East Hartsdale Green ,0008 East Draper Stream ,0
7,639282,80,245 East Alder Island ,044 South Halsted Fall ,0
7,639282,80,9 East Ramona Radial ,0001 Polk Camp ,0
7,639282,80,8 Route Inlet ,012 Van Born Spur ,0
7,639282,80,603 North Scottsdale Springs ,3807 Gage Drive ,0
7,639282,80,8863 Airline River ,PARTIAL:  ,0
7,639282,80,8 Brookhurst Square ,07 Pga Pike ,0
7,639282,80,2 West University Strasse ,6 Sterling Haven ,0
7,639282,80,39 N Pebble Creek Ports ,0161 N Sr Spur ,0
7,639282,80,0949 Lapalco Heights ,6482 Ne Glisan Crossing ,0
7,639282,80,420 East Veterans Centers ,"7402 6th Street, Brooks ",0
7,639282,80,85 California Bluffs ,0118 San Pedro Oval ,0
7,639282,80,5 Kings Boulevard ,5 Lexington Cliff ,0
7,639282,80,6 K Corners ,09 Venutra Annex ,0
7,639282,80,"7 Ming Avenue, Suite Harbors ",0003 Middlefield Gateway ,0
7,639282,80,3 Highway Valleys ,005 Hesperian Unions ,0
7,639282,80,44 State Rte 79 Parkways ,PARTIAL: ,0.0
7,639282,80,96 Passaic Isle ,48 Hampton House Path ,0
7,639282,80,25 Third Road ,0158 Enterprise Shoal ,0
7,639282,80,2 Sw 8th Square ,09 Front Fork ,0
7,639282,80,7810 E Ports ,2667 West 38th Street ,0
7,639282,80,0 Third Spur ,0 North Second Ave Flats ,0
7,639282,80,019 West Mcdermott Isle ,107 South Estrella Burg ,0
7,639282,80,1 North Fm Garden ,0000 North 19th Valleys ,0
7,639282,80,35 South Plaza Center Mills ,268 Goodwood Commons ,0
7,639282,80,271 East 41st Grove ,0120 Shelbyville Fords ,0
7,639282,80,"872 S Carrier Pkwy, Ste Motorway ",3511 Miramar Rue ,0
7,639282,80,25 East Pecos Islands ,0190 West Euclid Canyon ,0
7,639282,80,6040 Brighton Beach Hollow ,6416 Colima Falls ,0
7,639282,80,7 Hwy 20 Se. Suite Harbors ,011 West Michigan Fort ,0
7,639282,80,4863 Cypress Creek Valley ,5919 W Avenue Parkways ,0
7,639282,80,1060 Audelia Harbors ,5678 Southpark Spur ,0
7,639282,80,594 Madison Camp ,1699 Co Op City Orchard ,0
7,639282,80,48 East Border Trafficway ,78 S Military Forks ,0
7,639282,80,27 East Shea Fork ,0042 Crompond Track ,0
7,639282,80,8 Yorba Linda Key ,"14 W Craig Road, Ste Causeway ",0
7,639282,80,3 S Kempwood Lodge ,0011 W. Irving Park Club ,0
7,639282,80,8 Huntington Forks ,0011 S.E. Burgs ,0
7,639282,80,053 W 16th Green ,093 W 34th Court ,0
7,639282,80,45 W El Norte Bridge ,0024 North Fm 620 Boulevard ,0
7,639282,80,188 Hansen Fort ,0100 Montauk Common ,0
7,639282,80,"05 Louetta Rd, Ste Rapids ",0012 Bollinger Canyon Annex ,0
7,639282,80,57 East Main Loop ,0171 Morse Hollow ,0
7,639282,80,3 Avenue Boulevard ,8 Ives Dairy Drive ,0
7,639282,80,9 Culver Extension ,"16 Crescent Court, Suite Summit ",0
7,639282,80,0 Yorktown Shopping Plaza ,0 Enterprise Road Fall ,0
7,639282,80,92 East Santa Ana Prairie ,40 Bay Viaduct ,0
7,639282,80,803 Highland Center ,0333 Colorado Shoal ,0
7,639282,80,4404 E Piedmont Ridges ,"0628 Elverta Road, Suite Prairie ",0
7,639282,80,28 010 Winfield Parkways ,0165 East Mckellips Underpass ,0
7,639282,80,265 North Oracle Harbors ,071 North Harlem Ridges ,0
7,639282,80,4 South 900 Field ,015 Jerome Passage ,0
7,639282,80,83 Main Brook ,0127 NW St Lucie West Shores ,0
7,639282,80,93 Madison Stream ,270 Godwin Parks ,0
7,639282,80,55 - 34th Avenue Boulevard ,79 7th Lock ,0
7,639282,80,83 Willow Creek Branch ,0097 Guadalupe Underpass ,0
7,639282,80,40 Hamilton Boulevard ,0062 S. Havana Roads ,0
7,639282,80,9685 Corporate Park Neck ,PARTIAL:  ,0
7,639282,80,91 Mentor Overpass ,0257 Poplar Level Walk ,0
7,639282,80,21 Pine Grove Meadows ,PARTIAL: ,0.0
7,639282,80,4682 East Washington Shore ,3335 Chase Manhattan Plaza Vista ,0
7,639282,80,551 Sthy Pike ,"7976 S Maryland Pkwy., Suite Pine ",0
7,639282,80,646 W Channelisland Landing ,5855 South Congress Shores ,0
7,639282,80,73 Public Lakes ,154 S Custer Route ,0
7,639282,80,40 Rosedale Groves ,0271 Green Pond Brook ,0
7,639282,80,3 W Rusk Corner ,5 W Foothill Plain ,0
7,639282,80,2 Pequot Mall ,0011 Moseley Burgs ,0
7,639282,80,563 North Federal Crescent ,4941 Alta Mere Skyway ,0
7,639282,80,"8 Northwest Fwy, Reserve Circle ",0015 Fm 1960 Rd Bypass ,0
7,639282,80,10 West Skaughter Mills ,0010 Antoine Hill ,0
7,639282,80,472 Genesee Crescent ,"8125 Denton Highway, Village ",0
7,639282,80,54 N Keowee Locks ,125 Brewerton Mills ,0
7,639282,80,446 West 6th Pines ,5857 W Grand Pkwy Expressway ,0
7,639282,80,721 E. Hillsdale Plaza ,7693 East Interstate Walk ,0
7,639282,80,51 N Centre City Glen ,0189 Jericho Lodge ,0
7,639282,80,56 West Grand Knolls ,0181 East 233rd Ridge ,0
7,639282,80,1907 Fieldcrest Tunnel ,1153 South Rainbow Harbors ,0
7,639282,80,549 New Macland Rd Suite Garden ,1605 South Sixth Estate ,0
7,639282,80,"165 W 95th St, Unit Beach ",0289 Ne 112th Centers ,0
7,639282,80,8174 Merrick Overpass ,6742 Muskingum Hill ,0
7,639282,80,5445 Constitution Points ,3317 W Eldorado Plain ,0
7,639282,80,396 West Jefferson Drives ,7591 Middle Country Fields ,0
7,639282,80,645 W Indian School Rd Valleys ,2225 Finnie Flats Landing ,0
7,639282,80,681 Sw 5th Drives ,2103 Tam O Shanter Fort ,0
7,639282,80,47 Joyce Forge ,240 West 145th Shores ,0
