agent,seed,n,message,decoded message,score
7,373374,80,ygcjr,PARTIAL: ,0.0
7,373374,80,wfh7ovu13dsgr ssl1fb4k,PARTIAL: ,0.0
7,373374,80,xo6b9316gjga rya71ciec6sf1a0pueyb7ko5boa,PARTIAL: ,0.0
7,373374,80,0szwoau9a3g28auqhm6vi69bfwo7fre47y0,PARTIAL: 0fh9bbqv6zy.,0
7,373374,80,rqv5g4e1x4a8j7nd1l2v3u85xn ua1sn79hpe2ba0mg5,PARTIAL: ,0.0
7,373374,80,6vtkdmg7yn8x7jlya2tv1v0b1 htevleb6yczloetb1dakmd5,PARTIAL: 5tkkqlmt1.67,0
7,373374,80,b4svyg1sqzt ty69smeg8xvjuyxkd9123mpf 523ljpzdqudg,PARTIAL: ,0.0
7,373374,80,kz dk g,3xm91kw,0
7,373374,80,fojjxir2nt8ey8cra,PARTIAL: ,0.0
7,373374,80,i23k64k,fc7iu96,0
7,373374,80,rdvx5cvsh9to,PARTIAL: ,0.0
7,373374,80,irdm4sk9t3qaajwz7bi2mgtnxb,PARTIAL: ,0.0
7,373374,80,4tkqsvdmgav85ltrsruy8y8pbu3am0p1f244218m6m,PARTIAL: 5to l2mrcqm1,0
7,373374,80,j7z4irxhiafsu1do5wmvn6kegswy0ci7yeo1flkxlw,PARTIAL: ,0.0
7,373374,80,gkwvt0amez50lsjhdep858s7 d6cap3fi1dn14zr,PARTIAL: ,0.0
7,373374,80,jyaam7o9oqxjgq zrwzq6a2bhoaex4we689,PARTIAL: ,0.0
7,373374,80,64c3vsnbdqw7ff 17f995ondpqvgqhuep,PARTIAL: 1alyx3bxf6as,0
7,373374,80,ur1rh58g5 pn1hxfbb9sfthfik69qbp726r9d3vpq2sc2p,PARTIAL: ,0.0
7,373374,80,py ys3ycqbeij4y5alelm1xl5ztzpjobluhhkuhfgx9q9cbb,PARTIAL: hcuvxyo1gedc,0
7,373374,80,42 rp0mbpyo57bt4pz2bnm1t3j dg9ljks9cwhcerlxpc2o6,PARTIAL:  wfwmsxwgtmi,0
7,373374,80,hux5oo0zti8hbvw44xqdo527wrjvz,PARTIAL: ,0.0
7,373374,80,rc9187m6ua4mu4f1gbhpxpf4bw16bndsptf8ci36hw,PARTIAL: ,0.0
7,373374,80,geom8y4ibdw8o2i2k nu0d5panvz561gbtjud,PARTIAL: rwijaognkclr,0
7,373374,80,pp82ka8h8j1lregc hxdtya6jiu,PARTIAL: ,0.0
7,373374,80,t1pqxmvcgm7rb bo4nxl8ubw529udagtt3p3li 4um6o,PARTIAL: ,0.0
7,373374,80,w9qm9vgk9a4s8duh1xglnnn34tvwr,PARTIAL: ,0.0
7,373374,80,thctvudqzhqltlask7tbo,PARTIAL: @,0
7,373374,80,tlbte186jxywevefwofok7bs 2dh9m6cqg283zgqv ,PARTIAL: ,0.0
7,373374,80,52odikrxy0j0v4ntxf0h6ui9s,PARTIAL: 9no0sx933. 1,0
7,373374,80,pmfiqnfi 4a6nveos1sbes4r9huyvf2,PARTIAL: ,0.0
7,373374,80,1azn05tna0a2,3brrxgg6ho2b,0
7,373374,80,7ir8t11ho80huitwklca7,PARTIAL: 4 .8gyd5vny4,0
7,373374,80,ojcv7sxwfkda8oiu pq2m6tay57rd,PARTIAL: ,0.0
7,373374,80,ucfhkxvbg2ulmpau0mi0sw8fwjgijj9zi,PARTIAL: ,0.0
7,373374,80,wx66jfb8uv5stk4gtu3fzuia2qt3nh,PARTIAL: ,0.0
7,373374,80,c7ztocjpmqkw8xwg4wz7wen81r70u,PARTIAL: ,0.0
7,373374,80,169k7s0mzpo7,1ym.4oyx61kz,0
7,373374,80,zh70mkqp354f1zoka3df63,PARTIAL: a25sa83o9n0z,0
7,373374,80,x9ekc2zqmqzckm47amba2pjr5lkkj,PARTIAL: ,0.0
7,373374,80,zp9 puwv,PARTIAL: ,0.0
7,373374,80,bnj5r1v3t pqnp7re8q9d6jlzg5fzj6cge,PARTIAL: n7x4 rtn12ff,0
7,373374,80,rkiwezz77wh9dtmsm2py4xncqz,PARTIAL: ,0.0
7,373374,80,3nf3i81dle6zi 2xat 754k,PARTIAL: 1rcwt7mmkgko,0
7,373374,80,m4zcwxh 2q0njdihbv2321l27d5,PARTIAL: ,0.0
7,373374,80,bkvflov29y8izz,PARTIAL: ,0.0
7,373374,80,ntd3y0yj66ol7djfzh6zdwo2ir,PARTIAL: ,0.0
7,373374,80,1xt4m lgm7jr6hq8tlunkuy3n4k w7xu2eo55868,PARTIAL: 993r 0smkf a,0
7,373374,80,vfuntiia1i5whtgz2dhhvg78wr,PARTIAL: ,0.0
7,373374,80,427 n02rv8qxho5kbdzmxnfslx25y,PARTIAL: 6qu10g224or2,0
7,373374,80,i22d3jtfsrad0d0a86m7o681ld5in3ua,PARTIAL: @,0
7,373374,80,jvl0jjw1jplfhmuvs0p255or9vp40js99n0qcbdz11iz5w,PARTIAL: ,0.0
7,373374,80,ky6jl9pwca6518xztuzc5rrdrv8vf71kd4o8dlks0hos0tm3,PARTIAL: ,0.0
7,373374,80,agytejw7howfp1kg84fsboek2qn27d2lg nc3y 32,PARTIAL: ,0.0
7,373374,80,kzcg0l9hif39,PARTIAL: ,0.0
7,373374,80,pn5krxvueo9rmjvry814e r1yqq0exuua38jwfjjxq2mkeo,PARTIAL: ,0.0
7,373374,80,cykb5jtev6f27e7e,PARTIAL: ,0.0
7,373374,80,26t5s1sjndtz07,PARTIAL: 6wvpy66uglps,0
7,373374,80,ivpoioeiju4sbk1rdu 7,PARTIAL: ,0.0
7,373374,80,mq2c1qwpb 2gxnemrrvlfih,PARTIAL: ,0.0
7,373374,80,6wdbxnb0iu7csqv2azk1hr ziopxsm,PARTIAL: 4i40cv0g4cz.,0
7,373374,80,a7it,PARTIAL: ,0.0
7,373374,80,uabyp4,PARTIAL: ,0.0
7,373374,80,1ddajhmneb ko3kwlzdfbb4x4,PARTIAL: 97lkdkyx .sf,0
7,373374,80,x44 2swiyz8m41ri,PARTIAL: ,0.0
7,373374,80,hskj,9zb5,0
7,373374,80,64ey3mstdbwnbguw2te14z20z5o,PARTIAL: 3b5st6ox2iur,0
7,373374,80,968mclvs3b hb2ogr7pla6walczcbk65jzxk1ktygzza78gc,PARTIAL: 0gi8756vrfb7,0
7,373374,80,z3hzx4,fwy2n ,0
7,373374,80, 3pe1rin2o530o9vrzkq2cvqs o14n4m69x2c ack622ej1,PARTIAL:  1j.ede02x9i,0
7,373374,80,enah0i51g5bvujktqlsb8f,PARTIAL: ,0.0
7,373374,80,4lljx92djljltl8tta7xl3cqixqghy5i bkozjpe6dzic2k7,PARTIAL: 6rgtcke4zqna,0
7,373374,80,jd9y t09g72mvpymfild,PARTIAL: ,0.0
7,373374,80,u4 pvq0n54oaz76vuh1og0f264w8qfxnm5etidtrn576,PARTIAL: ,0.0
7,373374,80,o2unakz5s,PARTIAL: ,0.0
7,373374,80,uh8bfuswru3i9nxg0jrk2wlmbild8w8z,PARTIAL: ,0.0
7,373374,80,rg5b gzxhhvwvjrpqg1lql8zc1dnf1z8 rwry,PARTIAL: ,0.0
7,373374,80,oxff8whmhicxz4aryjf6so nbrmblawgfzn68asffe,PARTIAL: ,0.0
7,373374,80,z0j51010nogww,PARTIAL: ,0.0
7,373374,80,7991i9hsfrkdokvuejdce7srvhme2m7lcktjf57a5lok1mhpj,PARTIAL: 52w6nma1ocxb,0
7,373374,80,ylqq195s5y1kmy kgurqdnqs3 n,PARTIAL: ,0.0
7,373374,80,irqem,hd 95,0
7,373374,80,a hbtd zxwl1jllwhmcwngajugz  wvsbpcioo3no,PARTIAL: ,0.0
7,373374,80,3rpo1ngnjex588sopae6vpx2x3j,PARTIAL:  vdwpbgq1.xf,0
7,373374,80,es07g6654bftzextkck8a73ng8w631bt9rcqo5g1 1,PARTIAL: ,0.0
7,373374,80,vr1dk9hvdcku9o39rb qmpxt07ar4s3vmj7,PARTIAL: ,0.0
7,373374,80,9r4wuhzz9b07f30wao,PARTIAL: ,0.0
7,373374,80,6ezcvwt1dsfwuw,PARTIAL: 57wjpc dozaq,0
7,373374,80,coehrdsihip6zvrt0o74ysdd07wybjg9a1ac0t,PARTIAL: ,0.0
7,373374,80,mj2ffuhwcf9csw0w4n,PARTIAL: ,0.0
7,373374,80,eqn6vhn9vgrucxd8nkt0e02affcr2vpyfzz,PARTIAL: ,0.0
7,373374,80,ne88t2g4nr6qiqp47okxvh23u8k6iv bu,PARTIAL: ,0.0
7,373374,80,0y764inc4l h,8v5.7snld4qe,0
7,373374,80,c08ctm0,mm9sm8p,0
7,373374,80, ym02cuwx535nu3roz4iae4282yoycvy16j,PARTIAL: 0qjkzkumr v3,0
7,373374,80,sg 3w0f,92fs7.3,0
7,373374,80,y86jqtd245st7nfi02jx0q10ie470,PARTIAL: ,0.0
7,373374,80,vv6yj17j4qm6 ,PARTIAL: ,0.0
7,373374,80,s5mb9l70hsznrivk72lghw1whry0cjh4,PARTIAL: ,0.0
7,373374,80,byhpsun08l6n,PARTIAL: ,0.0
7,373374,80,7gctsobqg1t04tkutwaf sfiri0ul634fr6ncq8,PARTIAL: 4meuqnigz 1v,0
7,373374,80,i0w0c5v80wm8uhbc0 fpfqr0z2o8f8,PARTIAL: ,0.0
7,373374,80,xc0x0g2klw4v59k6d4pgir3kvg,PARTIAL: ,0.0
7,373374,80,jyqitaj454l68vm5iiulovsuhugo3uo3dqbxnl,PARTIAL: ,0.0
7,373374,80,7ahqdxh7m276uuv,PARTIAL: 10pdhpcim4pc,0
