agent,seed,n,message,decoded message,score
7,898948,100,"39.5728 N, 110.2558 W","62.4215 W, 77.5725 S",0
7,898948,100,"71.7227 N, 106.5192 E","12.6234 E, 108.0885 W",0
7,898948,100,"24.7933 S, 16.8803 E","29.6655 N, 132.9184 E",0
7,898948,100,"30.2866 N, 132.1520 E",PARTIAL: @0e,0
7,898948,100,"22.2465 S, 31.0547 E","52.7902 W, 2.7941 S",0
7,898948,100,"59.5701 N, 122.8113 E","32.3996 E, 147.3362 W",0
7,898948,100,"6.0387 N, 14.5420 E","44.6530 S, 38.4663 N",0
7,898948,100,"86.1392 N, 69.0225 E",PARTIAL:  ,0
7,898948,100,"41.4878 N, 128.6603 W","75.7275 S, 0.3388 N",0
7,898948,100,"32.8792 N, 113.5567 E","12.5812 N, 176.8083 W",0
7,898948,100,"29.3313 S, 26.5373 W","67.9819 E, 85.2485 E",0
7,898948,100,"79.5232 N, 160.4777 E",PARTIAL: @     0,0
7,898948,100,"59.5812 N, 73.6263 W","17.9895 N, 151.1757 E",0
7,898948,100,"66.2743 S, 87.7599 W",PARTIAL: @,0
7,898948,100,"79.4562 S, 10.2461 W",Tzvi Tzvi Tzvi Tzvi Broussard Ranjit Forestport Noemi Margot Camden,0
7,898948,100,"14.9282 N, 57.3861 E","55.7781 W, 64.9700 E",0
7,898948,100,"24.4915 N, 57.5405 W","42.2013 N, 40.1931 W",0
7,898948,100,"23.8030 N, 5.0446 E","50.3462 W, 175.7156 N",0
7,898948,100,"88.7169 S, 15.9920 W",PARTIAL: @,0
7,898948,100,"65.7106 S, 68.2380 W",PARTIAL: ,0.0
7,898948,100,"69.4067 S, 150.0695 W",PARTIAL: @,0
7,898948,100,"2.3299 S, 133.6993 W","3.0867 W, 81.6745 N",0
7,898948,100,"62.3053 S, 153.7883 E","20.3050 S, 5.0046 N",0
7,898948,100,"60.1549 S, 57.2277 E","75.2464 N, 176.8115 N",0
7,898948,100,"27.6935 S, 112.2452 E","18.3268 S, 80.0803 N",0
7,898948,100,"10.2732 S, 170.6133 W",PARTIAL:  ,0
7,898948,100,"33.3376 N, 104.7392 E",PARTIAL: ,0.0
7,898948,100,"44.7470 S, 142.9236 E","50.0842 N, 159.5442 S",0
7,898948,100,"39.8438 N, 130.5634 W",PARTIAL: @,0
7,898948,100,"9.3003 N, 8.9471 W","63.1328 N, 155.8008 S",0
7,898948,100,"13.1573 S, 11.1781 W","8.4292 N, 76.1917 S",0
7,898948,100,"78.8872 S, 5.5842 W",PARTIAL: ,0.0
7,898948,100,"85.7329 S, 2.4540 W",PARTIAL: ,0.0
7,898948,100,"8.3835 N, 132.3750 W","7.3984 E, 151.3035 W",0
7,898948,100,"10.3118 S, 142.8771 W","8.7707 N, 178.7679 S",0
7,898948,100,"53.0286 S, 15.5677 W","46.9563 S, 117.5644 E",0
7,898948,100,"31.9709 S, 45.2450 E","58.1457 S, 17.2129 S",0
7,898948,100,"41.7426 S, 109.9003 W","50.5401 N, 42.6936 E",0
7,898948,100,"30.7224 S, 170.6391 W","14.8173 E, 31.2514 E",0
7,898948,100,"36.3151 S, 179.6134 W",Tzvi Tzvi Tzvi Tzvi Tzvi Dayon Charda Isaias Lindsey Wafa,0
7,898948,100,"24.6472 S, 6.5181 W",Tzvi Tzvi Tzvi Ute Burt Naureen Findlay Novia Glenburn,0
7,898948,100,"61.5292 S, 140.2661 W","65.8811 N, 134.9521 N",0
7,898948,100,"47.8237 S, 89.2195 E","63.2107 W, 50.5362 W",0
7,898948,100,"5.2427 S, 20.1924 W",PARTIAL: ,0.0
7,898948,100,"81.2457 N, 130.7982 E","83.3561 S, 154.8068 E",0
7,898948,100,"62.8855 N, 28.5281 E",PARTIAL: ,0.0
7,898948,100,"2.4732 S, 25.9806 W","1.5282 W, 24.6414 W",0
7,898948,100,"3.1800 S, 137.3761 E",Tzvi Tzvi Tzvi Tzvi Ringtown,0
7,898948,100,"30.4605 N, 84.7180 W","71.4851 S, 37.6057 N",0
7,898948,100,"89.7619 N, 142.2296 E",recruits recruits recruits recruits recruits recruits soft,0
7,898948,100,"59.4951 N, 91.4943 W",Tzvi Tzvi Tzvi Tzvi Tzvi Tzvi Tzvi Laona,0
7,898948,100,"53.9159 N, 60.1769 W","71.0390 W, 31.5947 W",0
7,898948,100,"53.6228 S, 123.5381 W","25.9147 E, 130.4730 W",0
7,898948,100,"74.9995 S, 55.8568 E","58.4132 N, 108.1177 N",0
7,898948,100,"2.8571 N, 162.9471 E","0.9796 N, 2.0857 S",0
7,898948,100,"58.8913 N, 44.0173 W","11.4970 W, 109.7144 W",0
7,898948,100,"29.5302 S, 26.2348 E","76.3945 N, 117.2019 N",0
7,898948,100,"0.7898 N, 66.3747 W","0.4199 N, 38.6548 N",0
7,898948,100,"7.9231 S, 32.5555 E","67.3814 E, 132.9346 W",0
7,898948,100,"19.7580 N, 108.5726 E","25.4399 W, 148.1367 S",0
7,898948,100,"87.4564 S, 15.0043 E",PARTIAL:       2,0
7,898948,100,"27.1422 N, 171.1871 E","15.9671 W, 159.9287 S",0
7,898948,100,"80.1526 N, 148.6069 E",PARTIAL: ,0.0
7,898948,100,"61.4185 S, 91.3170 W","72.9959 E, 108.4729 S",0
7,898948,100,"21.6347 S, 146.3286 E",PARTIAL: @,0
7,898948,100,"48.1961 S, 156.5854 W","33.9122 W, 83.4691 N",0
7,898948,100,"72.2816 N, 36.3663 W","43.3969 N, 119.1873 E",0
7,898948,100,"22.1772 N, 94.4041 E",RMP ND21 09092024,0
7,898948,100,"25.0613 S, 121.0047 W","56.7107 W, 61.0489 N",0
7,898948,100,"46.5199 N, 48.6458 W","42.9701 S, 5.9860 E",0
7,898948,100,"20.3377 S, 88.9890 E","71.1482 N, 163.4310 N",0
7,898948,100,"37.8543 N, 147.7943 W","32.1138 S, 82.7728 E",0
7,898948,100,"8.3718 S, 42.0929 E","34.3518 E, 29.8037 N",0
7,898948,100,"2.7907 N, 38.2467 E","4.8629 E, 171.2933 E",0
7,898948,100,"32.7402 N, 71.4962 E",PARTIAL: @,0
7,898948,100,"51.6510 N, 101.6430 E","60.1415 E, 131.1599 E",0
7,898948,100,"72.5122 N, 120.7243 W","53.5811 W, 138.4939 N",0
7,898948,100,"15.6371 S, 162.3608 W","75.7867 E, 88.8492 E",0
7,898948,100,"17.1196 S, 93.5444 W",PARTIAL: ,0.0
7,898948,100,"48.3194 S, 63.1653 W","33.0847 N, 159.3495 S",0
7,898948,100,"59.2681 S, 139.0072 W","24.0167 W, 113.9682 N",0
7,898948,100,"64.7905 N, 55.1172 E",PARTIAL: @,0
7,898948,100,"45.2068 N, 168.6110 W","6.4824 S, 94.6525 W",0
7,898948,100,"37.1335 N, 22.6134 W",PARTIAL:  ,0
7,898948,100,"80.6762 N, 19.0652 E",PARTIAL: ,0.0
7,898948,100,"45.1681 N, 148.4843 E","30.5094 N, 65.0183 W",0
7,898948,100,"49.1816 S, 3.8666 E","10.7913 S, 126.6108 S",0
7,898948,100,"2.3519 S, 129.5788 W","3.0219 S, 15.9807 E",0
7,898948,100,"33.0283 N, 37.9239 W","13.8853 W, 102.2912 S",0
