agent,seed,n,message,decoded message,score
7,236421,60,714 South Keystone Courts ,714 South Keystone Courts ,1
7,236421,60,3445 Macarthur Stravenue ,3457 Southwest Barbur Forge ,0
7,236421,60,2488 Pacific Highway ,0467 Mercantile Fork ,0
7,236421,60,7275 Moross Causeway ,7432 Macarthur Viaduct ,0
7,236421,60,0834 George Knolls ,5058 North Cicero Mountain ,0
7,236421,60,09 North Milwaukee Camp ,16 Oceanside View ,0
7,236421,60,3 E Charleston Trail ,3 E Charleston Trail ,1
7,236421,60,028 West 31st Street Garden ,41 Peachland Isle ,0
7,236421,60,31 Van Ness Court ,055 New Hampshire Burg ,0
7,236421,60,234 Virginia St. Rapid ,0249 Becton Courts ,0
7,236421,60,02 Park Avenue Ford ,10 Sw 288th Port ,0
7,236421,60,2983 South Harlem Rue ,1947 N 26th Corners ,0
7,236421,60,7 North Lake Pleasant Route ,015 East Jefferson Course ,0
7,236421,60,9067 S Cotton Grove ,PARTIAL:  ,0
7,236421,60,3704 East Park Freeway ,1241 Bothell Everett Suite Curve ,0
7,236421,60,95 Union Rue ,0023 Research Boulevard Hwy Lights ,0
7,236421,60,92 W Cove ,92 Northeast 163rd Road ,0
7,236421,60,711 Huron River Port ,711 West Lake Boulevard Stravenue ,0
7,236421,60,076 North Pine ,123 Little Ville ,0
7,236421,60,08 24 Mile Passage ,11 East 80th Key ,0
7,236421,60,690 W Charleston Blvd. Ridges ,3695 26th Ridge ,0
7,236421,60,2687 West Ashlan Avenue Loaf ,4571 Ann Arbor Camp ,0
7,236421,60,57 South El Camino Well ,126 E. Atlantic Lodge ,0
7,236421,60,4 5th Dale ,07 Northeast Totem Lake Forge ,0
7,236421,60,8295 East Florence Hills ,8295 East Florence Hills ,1
7,236421,60,4 White Ferry ,006 South Jackson Branch ,0
7,236421,60,4 North 24th Lights ,4 North 24th Lights ,1
7,236421,60,1520 Tiburon Via ,1520 Tiburon Via ,1
7,236421,60,4112 Great Northern Trail ,4112 Great Northern Arcade ,0
7,236421,60,4 Highway Points ,0002 Northwest Forges ,0
7,236421,60,970 North El Camino Annex ,5981 S.E. 2nd Course ,0
7,236421,60,5773 Center Harbor ,5623 Yamato Squares ,0
7,236421,60,41 Wintergardens Gateway ,285 Butterfield Passage ,0
7,236421,60,70 Fort Salonga Mountains ,70 Fort Salonga Mountains ,1
7,236421,60,855 E Lodge ,7068 West Ridgewood Burgs ,0
7,236421,60,3 Ocean Springs ,"10 Spencer Highway, Suite Mill ",0
7,236421,60,17 West 6th Squares ,17 New York Route Alley ,0
7,236421,60,95 South Madison Parks ,271 North LA Canada Alley ,0
7,236421,60,201 N Forest ,201 East Highland Run ,0
7,236421,60,7 East Hartsdale Green ,0001 East Ave Field ,0
7,236421,60,245 East Alder Island ,0068 Harrison Loaf ,0
7,236421,60,9 East Ramona Radial ,009 Dequindre Crossing ,0
7,236421,60,8 Route Inlet ,8 Route Inlet ,1
7,236421,60,603 North Scottsdale Springs ,4421 Court Canyon ,0
7,236421,60,8863 Airline River ,PARTIAL:  ,0
7,236421,60,8 Brookhurst Square ,"8 S Maryland Pkwy., Suite Cape ",0
7,236421,60,2 West University Strasse ,2 West University Strasse ,1
7,236421,60,39 N Pebble Creek Ports ,257 West Lake Pleasant Shores ,0
7,236421,60,0949 Lapalco Heights ,1854 S Rt Springs ,0
7,236421,60,420 East Veterans Centers ,345 West 23rd Trailer ,0
7,236421,60,85 California Bluffs ,0263 North Arlington Ramp ,0
7,236421,60,5 Kings Boulevard ,14 Johnson Ferry Shore ,0
7,236421,60,6 K Corners ,014 Governor Locks ,0
7,236421,60,"7 Ming Avenue, Suite Harbors ",0001 Research Bayou ,0
7,236421,60,3 Highway Valleys ,007 Brown Haven ,0
7,236421,60,44 State Rte 79 Parkways ,0219 East Morthland Mission ,0
7,236421,60,96 Passaic Isle ,96 E. Hillsdale Stravenue ,0
7,236421,60,25 Third Road ,25 West Bryn Mawr Heights ,0
7,236421,60,2 Sw 8th Square ,2 Sw 8th Square ,1
7,236421,60,7810 E Ports ,5495 West Elliot Road Course ,0
7,236421,60,0 Third Spur ,0 Third Spur ,1
7,236421,60,019 West Mcdermott Isle ,019 Siegan Harbors ,0
7,236421,60,1 North Fm Garden ,1 North Fm Garden ,1
7,236421,60,35 South Plaza Center Mills ,074 North US Hwy Glens ,0
7,236421,60,271 East 41st Grove ,70 New Hempstead Radial ,0
7,236421,60,"872 S Carrier Pkwy, Ste Motorway ","6744 17th Street, Floor Unions ",0
7,236421,60,25 East Pecos Islands ,255 Godwin Cove ,0
7,236421,60,6040 Brighton Beach Hollow ,6040 Gabasse Circle ,0
7,236421,60,7 Hwy 20 Se. Suite Harbors ,16 Teal Mount ,0
7,236421,60,4863 Cypress Creek Valley ,6456 South Mooney Garden ,0
7,236421,60,1060 Audelia Harbors ,6803 W Park Courts ,0
7,236421,60,594 Madison Camp ,4394 W Alder Falls ,0
7,236421,60,48 East Border Trafficway ,081 Eighth Avenue ,0
7,236421,60,27 East Shea Fork ,163 S Hawthorne Divide ,0
7,236421,60,8 Yorba Linda Key ,04 North Dunton Manors ,0
7,236421,60,3 S Kempwood Lodge ,3 William D Fitch Wells ,0
7,236421,60,8 Huntington Forks ,8 N. Portland Fields ,0
7,236421,60,053 W 16th Green ,053 NW 27th Pines ,0
7,236421,60,45 W El Norte Bridge ,048 Hawthorne Locks ,0
7,236421,60,188 Hansen Fort ,0233 Marathon Streets ,0
7,236421,60,"05 Louetta Rd, Ste Rapids ",05 N Cedar Ridge Run ,0
7,236421,60,57 East Main Loop ,57 East Main Loop ,1
7,236421,60,3 Avenue Boulevard ,3 South Hill Arcade ,0
7,236421,60,9 Culver Extension ,0004 Colusa Valley ,0
7,236421,60,0 Yorktown Shopping Plaza ,0 Yorktown Shopping Plaza ,1
7,236421,60,92 East Santa Ana Prairie ,92 Shadow Mountain Mill ,0
7,236421,60,803 Highland Center ,5090 Se Mcloghlin Blvd Ports ,0
7,236421,60,4404 E Piedmont Ridges ,2793 East Arapahoe Points ,0
7,236421,60,28 010 Winfield Parkways ,168 North Federal Path ,0
7,236421,60,265 North Oracle Harbors ,0265 W. 95th Harbor ,0
7,236421,60,4 South 900 Field ,4 Brodie Shoals ,0
7,236421,60,83 Main Brook ,0082 Twenty-First Mill ,0
7,236421,60,93 Madison Stream ,93 Madison Stream ,1
7,236421,60,55 - 34th Avenue Boulevard ,0087 Garth Brooks Estate ,0
7,236421,60,83 Willow Creek Branch ,83 Willow Creek Branch ,1
7,236421,60,40 Hamilton Boulevard ,072 South Central Park Drives ,0
7,236421,60,9685 Corporate Park Neck ,PARTIAL:  ,0
7,236421,60,91 Mentor Overpass ,069 Delta Fair Mills ,0
7,236421,60,21 Pine Grove Meadows ,21 North Lake Pleasant Fall ,0
7,236421,60,4682 East Washington Shore ,4682 East Washington Shore ,1
7,236421,60,551 Sthy Pike ,"7687 Hwy 95, Ste Bypass ",0
7,236421,60,646 W Channelisland Landing ,5140 Se Burnside Lakes ,0
7,236421,60,73 Public Lakes ,0257 Lockbourne Bend ,0
7,236421,60,40 Rosedale Groves ,100 W Howard Circle ,0
7,236421,60,3 W Rusk Corner ,17 South Rand Via ,0
7,236421,60,2 Pequot Mall ,9 Winter Garden Vineland Brooks ,0
7,236421,60,563 North Federal Crescent ,1666 Lapalco Lock ,0
7,236421,60,"8 Northwest Fwy, Reserve Circle ",003 West St. Paul Canyon ,0
7,236421,60,10 West Skaughter Mills ,012 Fir Pines ,0
7,236421,60,472 Genesee Crescent ,472 Genesee Crescent ,1
7,236421,60,54 N Keowee Locks ,54 N Keowee Coves ,0
7,236421,60,446 West 6th Pines ,3655 Riverdale Point ,0
7,236421,60,721 E. Hillsdale Plaza ,3636 Canyon Ridge Lock ,0
7,236421,60,51 N Centre City Glen ,186 Portion Road Lake Shore Throughway ,0
7,236421,60,56 West Grand Knolls ,0225 Van Houten Shoal ,0
7,236421,60,1907 Fieldcrest Tunnel ,6499 West Baseline Court ,0
7,236421,60,549 New Macland Rd Suite Garden ,5585 North Lemon Glen ,0
7,236421,60,"165 W 95th St, Unit Beach ",33 N White Mountan Streets ,0
7,236421,60,8174 Merrick Overpass ,8187 South Val Vista Fork ,0
7,236421,60,5445 Constitution Points ,5432 Waukegan Fork ,0
7,236421,60,396 West Jefferson Drives ,0398 Geer Common ,0
7,236421,60,645 W Indian School Rd Valleys ,645 W Indian School Rd Valleys ,1
7,236421,60,681 Sw 5th Drives ,681 Sw 5th Drives ,1
7,236421,60,47 Joyce Forge ,47 Joyce Forge ,1
7,236421,60,297 Hanover Lakes ,207 East 15th Cliffs ,0
7,236421,60,8 N Central Crossing ,16 Village Avenue ,0
7,236421,60,476 Town Center Passage ,2142 Fourth Avenue Canyon ,0
7,236421,60,282 Butterfield Well ,282 N Lombard Shore ,0
7,236421,60,1 Wade Green Road Unions ,1 Wade Green Road Unions ,1
7,236421,60,6 Orinoco Summit ,6 Pompton Knoll ,0
7,236421,60,901 West Park Grove ,2391 South 2700 Branch ,0
7,236421,60,5187 Northern Union ,5188 West Liberty Roads ,0
7,236421,60,928 Northland Bottom ,333 South Esatern Loop ,0
7,236421,60,829 and Garden Brooks ,829 and Garden Cape ,0
7,236421,60,2 Collins Hill Neck ,0004 East 1st Prairie ,0
7,236421,60,77 Calumet Camp ,241 Hennessy Boulevard Rest ,0
7,236421,60,2355 South El Camino Hills ,6128 N Lima Parkways ,0
7,236421,60,13 Sunrise Island ,0006 Rosedale Place ,0
7,236421,60,93 Orinoco Glen ,93 Orinoco Mountain ,0
7,236421,60,65 Cobb Pkwy Flat ,0168 Bell Commons ,0
7,236421,60,173 Alondra Skyway ,0060 North 27th Vista ,0
7,236421,60,1 East Higgins Falls ,000 West Continental Ville ,0
7,236421,60,259 West Van Buren Green ,84 El Toro Lakes ,0
7,236421,60,"5 Louetta Rd, Ste Islands ",0006 North Scott Pike ,0
7,236421,60,88 South Division Trace ,88 South Division Trace ,1
7,236421,60,8377 East Railroad Inlet ,8783 Shadow Mountain Mountains ,0
7,236421,60,46 Palma Fork ,286 West Fm Harbors ,0
7,236421,60,6 North Arlington Crescent ,16 East 162nd Spur ,0
7,236421,60,38 47th Street Shores ,38 N Sr Mount ,0
7,236421,60,4618 West Portal Ville ,5387 North Wellwood Drive ,0
7,236421,60,83 East Grand Rapid ,308 Fannin Underpass ,0
7,236421,60,"8404 California Avenue, Creek ","8404 California Avenue, Creek ",1
7,236421,60,3951 E 400 Arcade ,4558 Wade Green Road Forge ,0
7,236421,60,86 Evans Spring ,56 Marion-Mt. Gilead Bluff ,0
7,236421,60,"9816 US Route 1 North, Bldg Lodge ",PARTIAL:  ,0
7,236421,60,70 State Lock ,043 822 Francis Drive ,0
7,236421,60,7 E Riverside Highway ,7 82nd Meadow ,0
7,236421,60,3052 Pacific Views ,3026 East Mcdowell Flat ,0
